NAME,GVKEY,YEAR,name,ein
THOMAS GROUP INC ,28770,2002,THOMAS GROUP INC,72-0843540
SFX BROADCASTING INC ,28949,1995,SFX BROADCASTING INC  -CL A,13-3649750
SFX BROADCASTING INC ,28949,1996,SFX BROADCASTING INC  -CL A,13-3649750
SFX BROADCASTING INC ,28949,1997,SFX BROADCASTING INC  -CL A,13-3649750
SFX BROADCASTING INC ,28949,1998,SFX BROADCASTING INC  -CL A,13-3649750
URBAN SHOPPING CENTERS INC ,28979,1995,URBAN SHOPPING CENTERS INC,36-3886885
URBAN SHOPPING CENTERS INC ,28979,1996,URBAN SHOPPING CENTERS INC,36-3886885
URBAN SHOPPING CENTERS INC ,28979,1997,URBAN SHOPPING CENTERS INC,36-3886885
URBAN SHOPPING CENTERS INC ,28979,1998,URBAN SHOPPING CENTERS INC,36-3886885
URBAN SHOPPING CENTERS INC ,28979,1999,URBAN SHOPPING CENTERS INC,36-3886885
URBAN SHOPPING CENTERS INC ,28979,2000,URBAN SHOPPING CENTERS INC,36-3886885
FRIEDMANS INC ,28997,1995,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,1996,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,1997,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,1998,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,1999,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,2000,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,2001,FRIEDMANS INC  -CL A,58-2058362
FRIEDMANS INC ,28997,2002,FRIEDMANS INC  -CL A,58-2058362
REGENCY REALTY CORP ,29099,1996,REGENCY CENTERS CORP,59-3191743
REGENCY REALTY CORP ,29099,1997,REGENCY CENTERS CORP,59-3191743
REGENCY REALTY CORP ,29099,1998,REGENCY CENTERS CORP,59-3191743
REGENCY REALTY CORP ,29099,1999,REGENCY CENTERS CORP,59-3191743
TRANSNATIONAL RE CORP ,29109,1995,TRANSNATIONAL RE CORP  -CL A,13-3731572
TRANSNATIONAL RE CORP ,29109,1996,TRANSNATIONAL RE CORP  -CL A,13-3731572
GREENWICH AIR SERVICES INC ,29132,1997,GREENWICH AIR SERVICES -CL A,58-1758941
SPIEKER PROPERTIES INC ,29176,1997,SPIEKER PROPERTIES INC,94-3185802
SPIEKER PROPERTIES INC ,29176,1998,SPIEKER PROPERTIES INC,94-3185802
SCHNITZER STEEL INDUSTRIES INC ,29217,1995,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,1996,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,1997,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,1998,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,1999,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,2000,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,2001,RADIUS RECYCLING INC,93-0341923
SCHNITZER STEEL INDUSTRIES INC ,29217,2002,RADIUS RECYCLING INC,93-0341923
UNITED VIDEO SATELLITE GP INC ,29266,1995,TV GUIDE INC,73-1290412
UNITED VIDEO SATELLITE GP INC ,29266,1996,TV GUIDE INC,73-1290412
UNITED VIDEO SATELLITE GP INC ,29266,1997,TV GUIDE INC,73-1290412
UNITED VIDEO SATELLITE GP INC ,29266,1998,TV GUIDE INC,73-1290412
UNITED VIDEO SATELLITE GP INC ,29266,1999,TV GUIDE INC,73-1290412
UNITED VIDEO SATELLITE GP INC ,29266,2000,TV GUIDE INC,73-1290412
CENTERPOINT PROPERTIES CORP ,29316,1997,CENTERPOINT PROPERTIES TRUST,36-3910279
CENTERPOINT PROPERTIES CORP ,29316,1998,CENTERPOINT PROPERTIES TRUST,36-3910279
CENTERPOINT PROPERTIES CORP ,29316,1999,CENTERPOINT PROPERTIES TRUST,36-3910279
SYMBOLLON CORP ,29344,1995,SYMBOLLON PHARMA INC  -CL A,36-3463683
SYMBOLLON CORP ,29344,1996,SYMBOLLON PHARMA INC  -CL A,36-3463683
SYMBOLLON CORP ,29344,1997,SYMBOLLON PHARMA INC  -CL A,36-3463683
SYMBOLLON CORP ,29344,1998,SYMBOLLON PHARMA INC  -CL A,36-3463683
SYMBOLLON CORP ,29344,1999,SYMBOLLON PHARMA INC  -CL A,36-3463683
BROTHERS GOURMET COFFEES INC ,29349,1995,BROTHERS GOURMET COFF,52-1681708
BROTHERS GOURMET COFFEES INC ,29349,1996,BROTHERS GOURMET COFF,52-1681708
BROTHERS GOURMET COFFEES INC ,29349,1997,BROTHERS GOURMET COFF,52-1681708
BROTHERS GOURMET COFFEES INC ,29349,1998,BROTHERS GOURMET COFF,52-1681708
OXFORD RESOURCES CORP ,29373,1995,OXFORD RESOURCES CORP  -CL A,11-2344427
OXFORD RESOURCES CORP ,29373,1996,OXFORD RESOURCES CORP  -CL A,11-2344427
OXFORD RESOURCES CORP ,29373,1997,OXFORD RESOURCES CORP  -CL A,11-2344427
SIMON PROPERTY GROUP INC ,29389,1995,SIMON PROPERTY GROUP INC,04-6268599
SIMON PROPERTY GROUP INC ,29389,1996,SIMON PROPERTY GROUP INC,04-6268599
SIMON PROPERTY GROUP INC ,29389,1997,SIMON PROPERTY GROUP INC,04-6268599
SIMON PROPERTY GROUP INC ,29389,1998,SIMON PROPERTY GROUP INC,04-6268599
BREWER C HOMES INC ,29394,1995,HAWAII LAND & FARMING CO INC,99-0145055
BREWER C HOMES INC ,29394,1996,HAWAII LAND & FARMING CO INC,99-0145055
BREWER C HOMES INC ,29394,1997,HAWAII LAND & FARMING CO INC,99-0145055
BREWER C HOMES INC ,29394,1998,HAWAII LAND & FARMING CO INC,99-0145055
PEOPLES BANK CORP OF INDIANAPOLI ,29597,1995,PEOPLES BK CORP INDIANAPOLIS,35-1681096
PEOPLES BANK CORP OF INDIANAPOLI ,29597,1996,PEOPLES BK CORP INDIANAPOLIS,35-1681096
PEOPLES BANK CORP OF INDIANAPOLI ,29597,1997,PEOPLES BK CORP INDIANAPOLIS,35-1681096
PEOPLES BANK CORP OF INDIANAPOLI ,29597,1998,PEOPLES BK CORP INDIANAPOLIS,35-1681096
PEOPLES BANK CORP OF INDIANAPOLI ,29597,1999,PEOPLES BK CORP INDIANAPOLIS,35-1681096
TUFCO TECHNOLOGIES INC ,29616,1995,TUFCO TECHNOLOGIES INC,39-1723477
TUFCO TECHNOLOGIES INC ,29616,1996,TUFCO TECHNOLOGIES INC,39-1723477
TUFCO TECHNOLOGIES INC ,29616,1997,TUFCO TECHNOLOGIES INC,39-1723477
TUFCO TECHNOLOGIES INC ,29616,1998,TUFCO TECHNOLOGIES INC,39-1723477
TUFCO TECHNOLOGIES INC ,29616,1999,TUFCO TECHNOLOGIES INC,39-1723477
U S A MOBILE COMM HLDGS INC ,29671,2000,USA MOBILE COMM HLDGS  -CL A,31-1358569
U S A MOBILE COMM HLDGS INC ,29671,2001,USA MOBILE COMM HLDGS  -CL A,31-1358569
AMERICAN PAGING INC ,29704,1997,AMERICAN PAGING INC,36-3109408
SKYLINE MULTIMEDIA ENTMT INC ,29717,1995,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,1996,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,1997,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,1998,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,2000,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,2001,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
SKYLINE MULTIMEDIA ENTMT INC ,29717,2002,SKYLINE MULTIMEDIA ENTMT INC,11-3182335
HIRSCH INTERNATIONAL CORP ,29741,1995,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,1996,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,1997,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,1998,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,1999,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,2000,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,2001,HIRSCH INTL CORP  -CL A,11-2230715
HIRSCH INTERNATIONAL CORP ,29741,2002,HIRSCH INTL CORP  -CL A,11-2230715
P H C INC MASS ,29829,1995,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,1996,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,1997,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,1998,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,1999,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,2000,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,2001,PHC INC/MA  -CL A,04-2601571
P H C INC MASS ,29829,2002,PHC INC/MA  -CL A,04-2601571
ROCK TENN CO ,29830,1995,WESTROCK CO,37-1880617
ROCK TENN CO ,29830,1997,WESTROCK CO,37-1880617
ROCK TENN CO ,29830,1998,WESTROCK CO,37-1880617
ROCK TENN CO ,29830,1999,WESTROCK CO,37-1880617
ROCK TENN CO ,29830,2000,WESTROCK CO,37-1880617
ROCK TENN CO ,29830,2001,WESTROCK CO,37-1880617
WATSON WYATT & CO HOLDINGS,29887,2000,TOWERS WATSON & CO,27-0676603
WATSON WYATT & CO HOLDINGS,29887,2001,TOWERS WATSON & CO,27-0676603
WATSON WYATT & CO HOLDINGS,29887,2002,TOWERS WATSON & CO,27-0676603
SUPER VISION INTERNATIONAL INC ,29921,1995,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,1996,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,1997,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,1998,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,1999,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,2000,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,2001,REVOLUTION LIGHTING TECHNLGS,59-3046866
SUPER VISION INTERNATIONAL INC ,29921,2002,REVOLUTION LIGHTING TECHNLGS,59-3046866
NEW WORLD COMMUNICATIONS GRP INC ,29931,1995,NEW WORLD COMM GROUP  -CL A,13-3743606
NEW WORLD COMMUNICATIONS GRP INC ,29931,1996,NEW WORLD COMM GROUP  -CL A,13-3743606
CAREER HORIZONS INC ,29932,1995,CAREER HORIZONS INC  -VTG,22-3038096
SHURGARD STORAGE CENTERS INC ,29948,1995,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,1996,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,1997,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,1998,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,1999,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,2000,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,2001,SHURGARD STORAGE CTRS  -CL A,91-1603837
SHURGARD STORAGE CENTERS INC ,29948,2002,SHURGARD STORAGE CTRS  -CL A,91-1603837
ROUGE STEEL CO ,29954,1995,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,1996,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,1997,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,1998,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,1999,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,2000,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,2001,ROUGE INDUSTRIES INC,38-3340770
ROUGE STEEL CO ,29954,2002,ROUGE INDUSTRIES INC,38-3340770
AMERICAN PUBLISHING CO ,30152,1995,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,1996,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,1997,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,1998,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,1999,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,2000,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,2001,SUN-TIMES MEDIA GROUP INC,95-3518892
AMERICAN PUBLISHING CO ,30152,2002,SUN-TIMES MEDIA GROUP INC,95-3518892
MAXWELL SHOE INC ,30193,1995,MAXWELL SHOE CO INC  -CL A,04-2599205
MAXWELL SHOE INC ,30193,1996,MAXWELL SHOE CO INC  -CL A,04-2599205
MAXWELL SHOE INC ,30193,1997,MAXWELL SHOE CO INC  -CL A,04-2599205
MAXWELL SHOE INC ,30193,1998,MAXWELL SHOE CO INC  -CL A,04-2599205
MOVIEFONE INC ,30206,1995,MOVIEFONE INC  -CL A,13-3757816
MOVIEFONE INC ,30206,1996,MOVIEFONE INC  -CL A,13-3757816
MOVIEFONE INC ,30206,1997,MOVIEFONE INC  -CL A,13-3757816
MOVIEFONE INC ,30206,1998,MOVIEFONE INC  -CL A,13-3757816
LINDAS FLAME ROASTED CHICKEN INC ,30245,1995,LINDAS DIVERSIFED HLDGS-CL A,22-3280395
LINDAS FLAME ROASTED CHICKEN INC ,30245,1996,LINDAS DIVERSIFED HLDGS-CL A,22-3280395
LINDAS FLAME ROASTED CHICKEN INC ,30245,1997,LINDAS DIVERSIFED HLDGS-CL A,22-3280395
COLE KENNETH PRODUCTIONS INC ,30277,1995,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,1996,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,1997,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,1998,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,1999,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,2000,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,2001,COLE KENNETH PROD INC  -CL A,13-3131650
COLE KENNETH PRODUCTIONS INC ,30277,2002,COLE KENNETH PROD INC  -CL A,13-3131650
SKYSAT COMMUNICATIONS NETWRK CP ,30345,1995,SKYSAT COMM NETWORK  -CL A,13-3722117
SKYSAT COMMUNICATIONS NETWRK CP ,30345,1996,SKYSAT COMM NETWORK  -CL A,13-3722117
SKYSAT COMMUNICATIONS NETWRK CP ,30345,1997,SKYSAT COMM NETWORK  -CL A,13-3722117
BIO-PLEXUS,30361,1995,BIO-PLEXUS INC,06-1211921
MEDISENSE INC ,30418,1995,MEDISENSE INC,04-2728017
INTEGRITY MUSIC INC ,30423,1995,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,1996,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,1997,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,1998,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,1999,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,2000,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,2001,INTEGRITY MEDIA INC,63-0952549
INTEGRITY MUSIC INC ,30423,2002,INTEGRITY MEDIA INC,63-0952549
MATTHEWS INTERNATIONAL CORP ,30477,1995,MATTHEWS INTL CORP  -CL A,25-0644320
MATTHEWS INTERNATIONAL CORP ,30477,1996,MATTHEWS INTL CORP  -CL A,25-0644320
MATTHEWS INTERNATIONAL CORP ,30477,1997,MATTHEWS INTL CORP  -CL A,25-0644320
MATTHEWS INTERNATIONAL CORP ,30477,1998,MATTHEWS INTL CORP  -CL A,25-0644320
MATTHEWS INTERNATIONAL CORP ,30477,1999,MATTHEWS INTL CORP  -CL A,25-0644320
MATTHEWS INTERNATIONAL CORP ,30477,2000,MATTHEWS INTL CORP  -CL A,25-0644320
VIDEO UPDATE INC ,30479,1995,VIDEO UPDATE INC  -CL A,41-1461110
VIDEO UPDATE INC ,30479,1996,VIDEO UPDATE INC  -CL A,41-1461110
VIDEO UPDATE INC ,30479,1997,VIDEO UPDATE INC  -CL A,41-1461110
APARTMENT INVESTMENT & MGMT CO ,30490,1995,APARTMENT INVST & MGMT CO,84-1259577
APARTMENT INVESTMENT & MGMT CO ,30490,1996,APARTMENT INVST & MGMT CO,84-1259577
APARTMENT INVESTMENT & MGMT CO ,30490,1997,APARTMENT INVST & MGMT CO,84-1259577
APARTMENT INVESTMENT & MGMT CO ,30490,1998,APARTMENT INVST & MGMT CO,84-1259577
HEFTEL BROADCASTING CORP ,30534,1995,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,1996,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,1997,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,1998,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,1999,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,2000,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,2001,HISPANIC BROADCASTING  -CL A,99-0113417
HEFTEL BROADCASTING CORP ,30534,2002,HISPANIC BROADCASTING  -CL A,99-0113417
RIGHTCHOICE MANAGED CARE INC ,30561,1995,RIGHTCHOICE MGD CARE,43-1674052
RIGHTCHOICE MANAGED CARE INC ,30561,1996,RIGHTCHOICE MGD CARE,43-1674052
RIGHTCHOICE MANAGED CARE INC ,30561,1997,RIGHTCHOICE MGD CARE,43-1674052
RIGHTCHOICE MANAGED CARE INC ,30561,1998,RIGHTCHOICE MGD CARE,43-1674052
RIGHTCHOICE MANAGED CARE INC ,30561,1999,RIGHTCHOICE MGD CARE,43-1674052
RIGHTCHOICE MANAGED CARE INC ,30561,2000,RIGHTCHOICE MGD CARE,43-1674052
IRATA INC ,30602,1995,IRATA INC  -CL A,76-0366015
IRATA INC ,30602,1996,IRATA INC  -CL A,76-0366015
IRATA INC ,30602,1997,IRATA INC  -CL A,76-0366015
TEAM RENT GROUP INC ,30617,1995,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,1996,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,1997,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,1998,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,1999,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,2000,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,2001,BUDGET GROUP INC  -CL A,59-3227576
TEAM RENT GROUP INC ,30617,2002,BUDGET GROUP INC  -CL A,59-3227576
U S CHINA INDUSTRIAL EXCH INC ,30618,1995,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,1996,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,1997,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,1998,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,1999,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,2000,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,2001,CHINDEX INTL INC,13-3097642
U S CHINA INDUSTRIAL EXCH INC ,30618,2002,CHINDEX INTL INC,13-3097642
WAVE SYSTEMS CORP ,30649,1995,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,1996,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,1997,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,1998,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,1999,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,2000,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,2001,WAVE SYSTEMS CORP  -CL A,13-3477246
WAVE SYSTEMS CORP ,30649,2002,WAVE SYSTEMS CORP  -CL A,13-3477246
TREND LINES INC ,30676,1995,TREND-LINES INC  -CL A,04-2722797
TREND LINES INC ,30676,1996,TREND-LINES INC  -CL A,04-2722797
TREND LINES INC ,30676,1997,TREND-LINES INC  -CL A,04-2722797
TREND LINES INC ,30676,1998,TREND-LINES INC  -CL A,04-2722797
TREND LINES INC ,30676,2000,TREND-LINES INC  -CL A,04-2722797
AFFILIATED COMPUTER SVCS INC ,30697,1995,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,1996,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,1997,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,1998,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,1999,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,2000,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,2001,AFFILIATED COMPUTER SERVICES,51-0310342
AFFILIATED COMPUTER SVCS INC ,30697,2002,AFFILIATED COMPUTER SERVICES,51-0310342
A T & T LATIN AMERICA CORP ,30750,2001,FIRSTCOM CORP,87-0464860
A T & T LATIN AMERICA CORP ,30750,2002,FIRSTCOM CORP,87-0464860
U S XPRESS ENTERPRISES INC ,30751,1995,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,1996,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,1997,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,1998,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,1999,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,2000,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,2001,US XPRESS ENTP INC  -CL A,62-1378182
U S XPRESS ENTERPRISES INC ,30751,2002,US XPRESS ENTP INC  -CL A,62-1378182
SINTER METALS INC ,30869,1995,SINTER METALS INC  -CL A,25-1677695
SINTER METALS INC ,30869,1996,SINTER METALS INC  -CL A,25-1677695
SINTER METALS INC ,30869,1997,SINTER METALS INC  -CL A,25-1677695
COVENANT TRANSPORT INC ,30877,1995,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,1997,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,1998,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,1999,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,2000,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,2001,COVENANT LOGISTICS GROUP INC,88-0320154
COVENANT TRANSPORT INC ,30877,2002,COVENANT LOGISTICS GROUP INC,88-0320154
HASKEL INTERNATIONAL INC ,30898,1996,HASKEL INTL INC  -CL A,95-4107640
HASKEL INTERNATIONAL INC ,30898,1997,HASKEL INTL INC  -CL A,95-4107640
HASKEL INTERNATIONAL INC ,30898,1998,HASKEL INTL INC  -CL A,95-4107640
FALCON BUILDING PRODUCTS INC ,30909,1995,FALCON BLDG PRODS INC  -CL A,36-3931893
CHASE BRASS INDUSTRIES INC ,30915,1995,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,1996,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,1997,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,1998,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,1999,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,2000,CHASE INDUSTRIES INC,51-0328047
CHASE BRASS INDUSTRIES INC ,30915,2001,CHASE INDUSTRIES INC,51-0328047
PAXSON COMMUNICATIONS CORP ,30945,1996,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,1997,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,1998,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,1999,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,2000,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,2001,ION MEDIA NETWORKS INC,59-3212788
PAXSON COMMUNICATIONS CORP ,30945,2002,ION MEDIA NETWORKS INC,59-3212788
YOUNG BROADCASTING INC ,30950,1995,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,1996,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,1997,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,1998,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,1999,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,2000,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,2001,MEDIA GENERAL INC,46-5188184
YOUNG BROADCASTING INC ,30950,2002,MEDIA GENERAL INC,46-5188184
INTERIORS INC ,30974,1995,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,1996,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,1997,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,1998,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,1999,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,2000,INTERIORS INC  -CL A,13-3590047
INTERIORS INC ,30974,2001,INTERIORS INC  -CL A,13-3590047
HAMMONS JOHN Q HOTELS INC ,31009,1995,HAMMONS JOHN Q HOTELS  -CL A,43-1695093
HAMMONS JOHN Q HOTELS INC ,31009,1996,HAMMONS JOHN Q HOTELS  -CL A,43-1695093
